,A,B,C,D
50,2.8636259522533942,-0.3410910003845939,1.015785217792421,3.204716952637988
51,1.3234949380000542,-0.10263336744198714,1.1672547788393393,3.4261283054420413
52,-0.23851546253866263,0.010270965164873358,-0.5142110110132514,-0.24878642770353598
53,1.1777926470339901,0.3227238153577543,0.17569784068949457,1.8550688316762358
54,-1.080446379752539,-0.16576094796019047,-0.8880393183216727,0.08531456820765149
55,-0.6432822416619612,0.5306342727900674,-1.4479416191941428,-0.1739165144520286
56,-0.7610099561291723,-0.0142530669935661,-0.8607822458484989,1.2532431108643938
57,1.8088918562687737,-0.3172713471982499,-1.226041724431385,4.126163203467024
58,-1.0165433368457215,0.25772183260557757,-2.0265716819792288,-0.2742651694512991
59,0.18963745236437957,0.5570598103925127,-1.4220461403465574,-0.36742235802813317
60,2.7751228483310104,-0.09991881877491748,-0.7145323609587815,2.875041667105928
61,4.713829296117707,-0.4057589702480295,1.0535818728351414,6.119588266365736
62,0.15255899629668068,-0.3233992583245633,-2.2121743223478663,1.475958254621244
63,3.019651033867002,-0.058838741181969745,1.094838089527878,4.078489775048972
64,-2.793626465629443,-0.35785784109099006,-0.5930467944177762,-1.435768624538453
65,0.3373033092488351,-0.3739750993093629,-0.9470440675095404,0.711278408558198
66,-1.8529349546363112,-0.03490213633928818,0.3031836574417649,-1.8180328182970231
67,0.34023071436735774,0.7331728496014513,1.9132288609758188,-0.3929421352340936
68,1.168737823742677,1.2404654348496775,-0.014523040673051093,0.9282723888929993
69,2.4989721766633592,-0.20614791242296926,0.9488393399739979,2.7051200890863285
70,0.019937820748714197,0.8201515714827234,-1.000074939198281,0.19978624926599076
71,-3.1739032969302516,-0.1459632658064549,0.6134619541342503,-3.027940031123797
72,-0.7937291298628727,0.8956374733455686,-1.6612918204008003,-1.6893666032084413
73,1.113464829286635,-0.34788048796088145,2.3142234646993103,1.4613453172475164
74,0.483940139383338,-0.4114012861597751,0.05792136350029964,0.8953414255431131
75,1.0371709196525356,-0.7221585409980403,0.1225324113806252,1.759329460650576
76,-0.8207947867411367,-0.1218312945135075,-1.126339152132712,1.3010365077723707
77,1.6039101271239788,1.041676349597867,0.6199895766596573,2.562233777526112
78,1.6853106151755783,-0.18383885283317009,-0.5655092624277015,3.8691494680087484
79,-0.57420311733238,0.7178194327835554,-1.7528932369782493,-1.2920225501159355
80,0.8679908666998457,0.1782905079540522,-0.042682289489384094,0.6897003587457935
81,0.953007530600273,1.0039454437520556,0.47503792690118574,1.9490620868482174
82,-2.6948305744972108,-0.3817112275068114,-0.7002039486031176,-2.3131193469903994
83,0.7539027375369114,0.22620699592492255,0.40437645771912994,0.5276957416119888
84,3.3737212189654175,-0.5144323010495275,-0.11904251809167407,3.888153520014945
85,4.497707069522604,0.5976950186630925,0.7031784135771735,4.9000120508595115
86,0.48603351144637297,1.7077964740698417,1.3491394867265727,-1.2217629626234687
87,1.9451660450895882,-0.20772811814006975,-0.04981442103187756,4.152894163229658
88,-3.1794041643058466,0.31610169500764757,1.105830785505319,-2.4955058593134942
89,1.1691433321298004,-0.1869960952386035,-0.3755926639593577,3.3561394273684035
90,3.2088610896681624,1.1491625353512918,-0.41941658250753905,3.0596985543168707
91,1.400412898962398,1.464662150651553,0.14224935092519808,-0.06424925168915485
92,-0.3774723080694311,0.9181563889369099,-1.1517675749871892,-1.2956286970063409
93,0.8719616014348149,-0.007001758913996958,-0.4445139528356302,0.8789633603488118
94,4.73351344932346,-0.360518697665278,0.4537308547062315,7.094032146988738
95,2.4844537102977067,0.42650878575146933,1.1966949612496367,3.0579449245462373
96,-0.11442095536765728,-0.5149762532834627,-0.7583803708246853,1.4005552979158056
97,1.7124257821658786,0.9882189345216308,0.7670484922721252,1.7242068476442476
98,1.3896368690235623,-0.04982692562789948,0.11083297375327228,1.439463794651462
99,9.08604261959211,0.5022933243632148,1.4992008698602761,9.583749295228895
100,2.288598484006237,0.8776626012102964,1.0612031129437927,1.4109358827959408
101,-0.9450313539061774,0.833211063882963,-2.225971821968247,-1.7782424177891403
102,2.211577896785058,-0.374412616426801,-0.5623566876077551,3.585990513211859
103,2.115183040933384,0.6953655650655215,1.0597892937252185,2.4198174758678626
104,0.9393352959631653,-0.21738868803229808,-0.3368255043546023,1.1567239839954635
105,0.6717208919098926,0.5129342343824865,-0.27088637610383404,0.15878665752740606
106,2.551339036423949,-0.5764132067836842,0.226657847215637,4.127752243207634
107,-0.44297917739081405,1.3043429558997706,-1.9043528024383811,-1.7473221332905846
108,0.5310962183286586,0.7228073280699211,-0.396582601588476,-0.1917111097412625
109,2.2631415288803827,0.8033143128662702,1.4034533677967205,1.4598272160141126
110,0.5309223622279216,0.17057336855739424,-0.9231417235320278,0.3603489936705273
111,1.2829488646101055,0.12662594420216922,1.6741537302799798,1.1563229204079364
112,-3.8035000845822022,0.6720469639063821,-0.5975505179283471,-3.4755470484885844
113,1.7259238650570818,1.1321735784827134,0.3770129368511034,0.5937502865743685
114,1.5157730226640764,-0.3830577899603298,-0.6360325720528281,2.8988308126244062
115,0.4149889662851196,-0.14672495717984127,0.05554496403488074,1.5617139234649609
116,3.0278936305541264,-0.3115163507038783,0.9180801360121972,3.3394099812580045
117,0.8828557298184343,0.5998822650495346,-0.17663329263854677,0.28297346476889973
118,5.244167706956128,-0.3896455400162474,2.3718939163597823,5.633813246972376
119,1.4359212195713789,0.583074601299892,0.4196141614799581,2.852846618271487
120,0.550810352657108,0.6222811455543575,-0.403880276174197,1.9285292071027507
121,1.419900545366497,0.07496240278106059,0.600682846731232,1.3449381425854363
122,0.5372488769183223,-0.19528685302350057,0.9641068162056108,0.7325357299418229
123,1.8739208364603481,-0.1384615410748462,0.7476258964460183,3.0123823775351943
124,2.19179560769048,-0.1910714207339475,1.5008704782143356,2.3828670284244278
125,1.1299332781304419,0.17715254747541953,0.493906404206709,0.9527807306550223
126,2.8363565040806242,-0.6285485920498901,-0.9994213788808114,4.464905096130514
127,-1.1957050200208992,1.5543676184231654,-1.7240579211563551,-2.7500726384440646
128,2.044806727409779,0.1259270918579698,2.003222093333101,2.918879635551809
129,3.437583924631819,-0.10750944062218248,0.7785691929672682,3.5450933652540018
130,1.3408600351881783,0.47801024073723264,0.28189541822661585,2.8628497944509457
131,-0.22858563653237363,-0.33371816173959246,-0.2803385247092014,1.1051325252072188
132,0.6841482710204365,-0.2745433780982165,1.04066080529285,2.958691649118653
133,0.2759769116485973,-0.07574350820607856,0.7947534384969215,2.351720419854676
134,0.9645631563013445,1.2893085336633567,0.881432036399246,1.6752546226379876
135,2.5625290734251633,0.5263820898797857,1.4268796735462594,3.0361469835453776
136,0.6968243431349885,0.42822014957348853,-0.36234324186196326,1.2686041935615
137,0.10496846022687634,0.016658217421203658,-0.21521480354119005,1.0883102428056728
138,1.3593841274255416,-0.7065782173535313,-0.4904261791052864,2.0659623447790727
139,4.036040801825912,1.419040571103189,1.2997910057515012,2.617000230722723
140,1.5917953241143317,-0.17453516396292545,2.74092970248466,1.7663304880772572
141,1.1667382072389412,0.15374148636048612,0.34714537379055666,2.012996720878455
142,2.4030715445651625,-0.2636170177808236,0.2047608410760756,4.666688562345986
143,-1.4612445389138462,-0.3380916969653813,0.7095366572175776,-1.1231528419484649
144,0.5594108696409064,0.8630819577490847,-1.3075510203255154,0.6963289118918217
145,0.028763034647084573,0.3531049292097166,-0.49529210920138916,-0.324341894562632
146,4.9671274640715914,0.04115804997093364,2.5173660009704237,5.925969414100658
147,-1.2590721517842807,-0.5332286293669427,-0.8997398138847212,-0.725843522417338
148,-0.33115166532935403,0.1623494732797519,-0.17668166725794185,-0.49350113860910594
149,-0.009304985323332793,-0.23555442713206143,-0.6416744407418827,0.22624944180872864
150,1.8219317218931912,1.1829783357831258,0.09008421383105147,1.6389533861100654
151,1.4515051495325346,-0.014824146329751431,-0.35124289134696635,2.466329295862286
152,3.0253073188751785,-0.5457138599414251,1.2458452302462018,3.5710211788166033
153,1.640579500219851,1.1876139900373384,0.7013029933304943,1.4529655101825127
154,-0.3839040219291905,-0.33219285266364584,-0.12952666894117718,-0.05171116926554464
155,0.7858869670739095,-0.0658954877639295,1.2525388068215098,0.851782454837839
156,1.8615041590689478,0.47278656867587143,0.8387515845265766,2.3887175903930764
157,-0.6022297164814747,0.18567129639047325,-1.4929478273472816,-0.7879010128719479
158,1.3415381856076776,0.033300993420563474,-0.9382766225820162,3.3082371921871143
159,-0.3613196833957099,-0.1274676433843659,0.054495370028796945,-0.23385204001134402
160,1.5412893231489178,-0.46912426980149036,-2.3756895621747462,3.010413592950408
161,-0.5551696979554029,0.07794656992701765,-0.8918777508261694,-0.6331162678824206
162,1.63692046190108,0.1541679502506037,1.3414956515930831,1.4827525116504763
163,1.9208099793983215,0.9518543388822658,0.47421939547567366,2.968955640516056
164,-0.8361953575153276,-0.46415607284114613,-0.37508739178519196,0.6279607153258185
165,2.171657245457129,0.9865749010824555,1.108013053829049,3.1850823443746736
166,2.7527704398140287,-0.31578808997481933,1.280801319707403,3.068558529788848
167,-0.6290616525517689,1.2726253282033784,-1.279095709479432,-0.9016869807551473
168,2.520966725314127,-0.7780860961501816,1.1799314597684571,3.2990528214643087
169,4.331278537161105,-0.2223571333593043,-0.2230581264474837,4.55363567052041
170,-0.31261593145279587,-0.38465330627264793,-0.2989866796214673,0.07203737481985206
171,2.9690891706841853,0.28713595483976717,1.2220997018191857,4.681953215844418
172,1.8875225090726875,0.6186008341231678,0.9410289548814541,3.26892167494952
173,0.6293697575976348,-0.2992910559908387,0.6877125579602815,0.9286608135884735
174,2.321932697471528,-0.30514166183414704,0.4341635769863673,3.627074359305675
175,0.3209799020898521,-0.3627168422833955,0.42362476999281623,0.6836967443732476
176,3.1103580517874962,0.3381374452163342,1.1953639991961968,3.7722206065711625
177,-2.704250252381145,-0.12078391749355205,2.4137714320073207,-1.5834663348875928
178,1.0851053216572935,1.0185163608286834,0.2691533547757514,0.0665889608286101
179,2.7630019327031254,-0.478275935331182,2.4599423926853126,5.241277868034308
180,0.7810665974471014,0.7186323921236553,-0.3636667812319703,0.062434205323446124
181,-2.9317935344668875,-0.6264465343632383,-1.8435000777270318,-2.3053470001036493
182,-0.2173865328525479,0.5439879207901944,0.26512386332026977,-0.7613744536427423
183,-1.3303534136853243,1.5105889094869198,-1.3860329116460783,-1.8409423231722442
184,0.823492672227766,0.41179134630812486,0.3894597233452879,0.41170132591964115
185,0.17574843559310604,0.06226376670474165,-1.0405085397127565,1.1134846688883644
186,0.6375603679515263,0.7907103029301327,0.25020033490464466,1.8468500650213935
187,-3.1998140175873875,1.3532378509767358,-1.7102501866479527,-4.553051868564124
188,1.9183616070801564,0.34539421222607736,1.5092587998350102,3.572967394854079
189,-0.9115852082890135,-0.08494285036477822,-2.3540435018024692,0.17335764207576476
190,3.3814769346626483,1.0174531347020541,-0.45847927163069635,3.3640237999605946
191,-0.3519644514050584,-0.34827330123613587,-0.8081214641326,-0.003691150168922519
192,1.3189354136131768,0.03972616037411569,0.053021795475808445,3.279209253239061
193,0.7259200481448788,0.6331905156633116,-0.20572258010027333,0.09272953248156712
194,3.3007850561081042,-0.4217823772066065,2.6520276144729333,4.722567433314711
195,1.9930584342273328,1.10076036440126,1.114607734064227,1.8922980698260727
196,-1.3662652321857216,0.21901926252460036,-2.14774912771433,-1.585284494710322
197,-0.19976399263337652,0.2745121298116936,-0.043131367739706494,-0.4742761224450701
198,2.0620912694156908,0.2040401552533334,1.1398948156719393,1.8580511141623575
199,2.406540270489649,-0.35225281521195473,2.4038891090021797,2.758793085701604
200,3.8848334984412625,0.3733045288994444,2.5569725798581655,3.511528969541818
201,1.2794129689003402,1.3104462056111845,-0.639721863997223,-0.031033236710844347
202,1.3344932068696544,1.5088232298120139,-0.5134524275723779,0.8256699770576406
203,0.590253476905235,0.5259550895201311,-0.4543496889467118,0.06429838738510385
204,2.1583325248588072,-0.3017932617418752,0.32219455567892197,2.4601257866006825
205,0.724877325170618,-0.23696000875699924,-0.2819190338220008,0.9618373339276172
206,-0.8674296157303047,-0.13877785895111405,0.1330527567185797,-0.7286517567791907
207,-1.4537982490420989,-0.34177692661041864,0.5577419728311076,-1.1120213224316802
208,1.4552205736154906,0.5146910175843408,0.3677743475850915,1.9405295560311502
209,0.8443962269448326,0.05552115449067252,1.006033394330107,0.7888750724541601
210,2.2336109199804977,-0.23251068987079948,1.8259403403104741,3.4661216098512972
211,2.680203172185263,1.607571511385316,0.5382762021976204,2.072631660799947
212,0.6397223007555177,-0.04147105806432183,-0.8508306318823282,1.6811933588198396
213,1.3019905476582898,0.21941484676876954,0.4083763172196212,2.08257570088952
214,-0.1442574089223765,0.14212107525520956,0.008409100586420382,0.713621515822414
215,1.0386400623518135,0.2231574533744749,-0.22939811776511754,1.8154826089773386
216,0.11537480009058654,1.2792349156026257,-0.9668313396035513,-1.1638601155120392
217,4.070633006373384,0.12902934682234363,2.9272850139107667,3.9416036595510406
218,1.1848009399436306,1.0290977846098903,0.13515355523953032,1.1557031553337402
219,0.7755729403921025,1.0769093122323095,0.12020312638843147,0.6986636281597929
220,2.813877100079209,1.5184359938086451,1.2744664534653358,3.2954411062705633
221,1.1455109711477205,0.2639741177142871,-0.12610064477207644,1.8815368534334331
222,2.2054970025086797,1.3120548545747512,-1.385642145462621,0.8934421479339285
223,0.33763093609350686,0.046447055847850416,-0.43900950882029505,2.2911838802456566
224,2.6816152934084263,-0.07975986637497479,0.17928194991412094,2.761375159783401
225,5.071054323630522,-0.5892107540351167,1.4412563642962068,5.660265077665638
226,5.14584981964607,1.5773844397037409,2.5717318697257108,5.56846537994233
227,-0.13068983119665317,-0.08932027846106683,-0.3443258483694644,-0.041369552735586346
228,3.088683145656033,-0.3091162124582968,3.2606630848894294,4.397799358114329
229,1.2874630856772946,0.8435021993307542,0.7007902432536115,0.4439608863465404
230,2.5269340169652033,-0.21379842494005696,1.9603524188943493,2.7407324419052603
231,0.6340565358177939,0.10437526651130069,0.36528999573579624,0.5296812693064932
232,2.75337344420035,1.4191371524782581,0.12952856545680813,2.334236291722092
233,-4.892680086010741,0.05699192164903122,-0.8868908988134985,-3.9496720076597724
234,-1.0949234810142885,-0.1989638916967924,-1.7873926939348044,-0.8959595893174961
235,1.197212456060221,0.09529087954676285,-0.5077597441654742,2.1019215765134582
236,3.0437514979851645,-0.5396187575829006,0.04263335203662132,3.583370255568065
237,-0.5596728076840463,-0.18719524170057944,-0.983423908637715,-0.3724775659834668
238,-0.7131488628981271,-0.2741332487557723,-1.2598002485264153,-0.4390156141423548
239,2.9919303219977413,0.46399656110575105,1.9397146537713843,2.5279337608919903
240,3.41245199949397,-0.44811581533136785,1.5168372258424785,3.860567814825338
241,-0.7134280671230087,0.20210439527831348,0.16916052660894482,0.08446753759867787
242,-2.188639742346663,-0.3246092863640676,0.15331760191522276,-0.8640304559825954
243,3.1415276901527056,-0.47993208170870477,1.3080337866010718,5.62145977186141
244,4.764269248960606,0.8160707260103867,1.4162301949384832,5.94819852295022
245,1.0350544204790375,-0.22946283043084337,-0.10939496517955093,1.264517250909881
246,2.5801977452593947,-0.40579600494573953,0.9057735112556173,2.985993750205134
247,1.7232138952825617,0.9505468993399364,0.7067378114314289,1.7726669959426253
248,5.157209313492876,-0.7472706886790379,2.2712922738193395,6.904480002171914
249,-1.1638611018952634,1.1565208970639245,-1.7105535982514695,-2.3203819989591876
250,-2.3847553172660874,0.047909030024471666,-2.1058533786770206,-2.432664347290559
251,1.6123839127493755,0.33835526493283646,0.6495560777383438,2.274028647816539
252,0.7859523416468145,0.548673536285461,-0.46649821847580875,0.23727880536135348
253,1.1712954471988404,0.039107512326475025,0.5488787306852067,2.1321879348723654
254,1.4295913474529085,0.5070625272868119,0.6650655573711105,0.9225288201660966
255,0.8415431653671418,1.785038304617352,0.23188446440239996,1.05650486074979
256,0.7061298833456793,0.2172079975411252,0.497060844724154,1.488921885804554
257,0.02538311420998296,0.988345639888434,-0.9011172911752079,-0.9629625256784511
258,2.1191868368713167,0.6724947029142039,1.2348865489947767,2.4466921339571126
259,1.6017680891520572,0.45902678363975224,1.0755848150000422,2.142741305512305
260,0.8882419569324203,-0.13094696017230145,1.4937638858598836,2.0191889171047217
261,0.9297718630741987,0.02097372725544383,0.0458932733373624,1.908798135818755
262,2.0906290927512896,0.1727639093846598,1.9853195997234536,1.9178651833666298
263,1.652680795347541,0.06391316723978746,-0.022271073479244907,1.5887676281077536
264,3.2227081899218613,1.521224319078035,1.957322177637571,2.701483870843826
265,0.8565107637993614,-0.1979627707539907,1.306154841832326,2.054473534553352
266,-0.05191374595716103,0.11449484333070126,0.24679104954247277,-0.16640858928786229
267,2.2383540349473754,-0.26685620372790164,0.6195875575549352,2.505210238675277
268,0.7443680959851873,-0.10609423391737705,-0.17711263567528165,1.8504623299025642
269,1.8739666151130763,-0.23607157358715591,0.4692124103621792,2.110038188700232
270,2.849354764482932,0.7688197937400775,2.0384735798660136,4.080534970742854
271,1.8141134787268343,1.5771134464574263,0.33269004632208027,0.2370000322694079
272,1.3499468659270168,0.21536397971012505,0.2932806451061015,1.1345828862168919
273,3.655467350571401,-0.4014767497865307,1.7291848271399686,4.056944100357931
274,-3.1485841290138348,0.8952605989507909,1.1714411188174993,-4.0438447279646255
275,3.442172543018354,-0.40225820368058485,0.8517381094859681,5.844430746698939
276,1.0019307233602706,0.9288767744433502,-0.12513652809160428,0.07305394891692041
277,2.116141749821416,0.4849470231002197,0.7832296875605255,3.631194726721197
278,0.8076424016939994,1.5006127202015982,0.004715530700677673,-0.6929703185075988
279,0.6878828651165112,-0.158834965883757,1.0087858883552494,0.8467178310002682
280,0.8179411185596002,-0.6442616391531629,-0.3194229226824454,3.462202757712763
281,1.7145445224267442,-0.0694889770598035,0.211810796989482,1.7840334994865477
282,0.11100869543438263,-0.02766346377431006,0.8045125920609791,1.1386721592086926
283,3.2996010473944635,-0.25043352494063975,2.0270692892841864,4.550034572335103
284,-1.581207481698636,-0.3426982153892303,-0.032891434304505696,-0.2385092663094056
285,1.928909886816756,-0.307634346240494,0.6358783548063874,2.2365442330572503
286,3.053707054252956,1.805924706917049,0.3133929245368038,1.247782347335907
287,-0.8949835102654466,0.01341124813008826,-1.4730912889127556,0.09160524160446509
288,0.006799532674136632,-0.2557004477851313,-0.45155760051521504,0.2624999804592679
289,1.1478595938053324,-0.36127685815189875,0.3974243197455509,1.5091364519572312
290,1.575203861735146,-0.16603025965842355,-0.9425585443101895,1.7412341213935696
291,5.3929821125692,-0.4290569137162934,1.6519220298888753,7.822039026285493
292,1.2970358332835998,-0.2647372513315499,1.7011843070399897,1.5617730846151496
293,0.8914167279577052,1.6352919156636907,-0.33062272875742366,-0.7438751877059855
294,-1.4769806950990476,-0.41230228660858864,-2.089465563825179,-1.064678408490459
295,1.2770700769289671,-0.12475977843025143,0.6374968156159324,3.401829855359219
296,1.4432700804050316,-0.3982691175901636,0.5449363313397766,1.8415391979951952
297,1.793506804934596,-0.4335715789522165,1.1274266280078222,2.2270783838868122
298,-0.0901197147354249,0.06582550567781448,-1.2390374903496304,-0.15594522041323938
299,0.941259501057975,0.7612933757674876,-0.0480209396259477,1.1799661252904874
300,1.3783364677845147,0.789155037351928,0.41777959794750363,1.5891814304325866
301,2.1095020552860886,0.15296297201062148,1.4510624958422302,3.956539083275467
302,0.46656340132382945,-0.036960831699729024,-0.7012917096146539,1.5035242330235585
303,0.23854893124603294,1.0773801156745575,0.46706450222025664,-0.8388311844285246
304,0.9386690665994066,0.9518714609882433,-0.4612891904015563,-0.013202394388836636
305,2.263829297454165,0.8801943619925309,1.1657687561191312,2.383634935461634
306,0.9541990416407894,0.6439204902698613,-0.009988479196760673,1.3102785513709283
307,2.185823854974684,-0.6412780988474069,0.5433165196996372,2.827101953822091
308,1.0783864120301367,-0.4041306080512999,0.4367586098515322,1.4825170200814366
309,2.6448719445638424,0.11110271112408965,1.9586237350512112,3.533769233439753
310,0.5173400245517408,1.048511769477912,-0.6638852704801197,-0.5311717449261713
311,1.8167639119743852,-0.06575942954769887,0.6251602600316646,2.8825233415220843
312,2.7133144638488287,1.3647525371319045,1.3569766097900677,1.3485619267169242
313,1.5693126052705018,-0.11583364708483956,0.5361655886314796,2.6851462523553415
314,-1.3565940592983603,-0.2764845971169043,0.3011664213099493,-1.080109462181456
315,1.7756850528854924,-0.059113579583369935,-0.7912699227338236,1.8347986324688623
316,2.4425444999491703,1.1829819135449597,1.6995585797001918,2.2595625864042104
317,6.673171402352003,-0.5069499278476076,1.3555187300168114,9.180121330199611
318,5.692855264947555,0.7650027047422767,-0.24828093736055254,5.927852560205278
319,-2.2052732929402024,-0.46249742050450726,-1.9301701972442011,-1.7427758724356952
320,2.1688477813168903,-0.3420627546107784,0.8630105410969723,3.5109105359276684
321,0.2264849225593672,-0.2578377058236048,-0.32043055281602056,0.484322628382972
322,-0.25393240815490126,-0.13565145121334887,-0.5179881649192892,0.8817190430584476
323,-1.0407572286210904,0.3563759679552307,-2.05625982722585,-0.3971331965763211
324,1.5990269889538014,0.3327034456494127,0.6289602483665153,2.266323543304389
325,-2.4009185092389664,0.3684738877321631,0.16004921399284658,-1.7693923969711296
326,1.9681952554409365,0.6216717866382778,0.9896320711545182,2.346523468802659
327,-0.12224118372390458,0.2846228872531491,0.04267972840173884,-0.4068640709770537
328,2.1848783486702965,1.2359933728542232,1.3556471464005242,1.9488849758160733
329,-2.7057512099213934,0.41194984378239585,0.585011883925705,-3.1177010537037892
330,1.0029602796934494,-0.48909581323826307,-0.8515405093550903,1.4920560929317124
331,1.7143388149012821,0.4769046289545438,0.060459830575887025,2.2374341859467384
332,2.317204215047198,-0.28577135514180885,-0.31263682244262037,2.602975570189007
333,2.981148187886569,-0.4796643160053639,1.4906576254462909,4.460812503891933
334,2.238994820589955,0.7570981441290418,1.247017481156197,1.4818966764609134
335,2.5363674489978325,-0.2726108034121384,0.7975234739180747,2.808978252409971
336,-0.017542977689987582,0.5414149673893424,-1.04389520447374,-0.5589579450793299
337,0.32461257982709335,1.1910627371352869,-0.14380388130639843,-0.8664501573081935
338,1.0269801471737763,-0.6781744979006651,-0.0033596461688807375,3.7051546450744413
339,0.8251020720011935,0.3036563550613152,-0.09468225618102294,0.5214457169398783
340,4.193146643185689,-0.14276729716961367,2.0119195777095378,5.335913940355303
341,-0.48233926838859564,1.386849963249307,-1.7586512651795687,-1.8691892316379026
342,-0.034443616330337656,-0.19501126820698345,-1.676503665772817,1.160567651876646
343,2.5537538642740216,0.8236013750098222,1.4441389347207176,1.7301524892641993
344,5.112932409725294,-0.5163953799554629,1.5638437775416465,5.629327789680757
345,1.7023337212342837,1.104068363726394,-0.329112698555574,0.5982653575078898
346,1.2455894687401694,-0.33568438949808294,0.12821738877490835,2.581273858238252
347,1.0545766394556955,-0.45435773558690296,-0.2090586456188217,3.5089343750425983
348,2.1780362255154984,1.3023002877467156,-0.6992144956778406,1.8757359377687828
349,1.1073278275677554,0.1744726102803043,0.558306674195299,1.9328552172874511
350,2.4523558675608546,0.5798982186435809,1.5608615581628476,2.8724576489172735
351,-4.018074019023247,-0.07502977897741414,-1.8793540461220215,-3.9430442400458334
352,4.1197251558583465,0.23629063167646608,0.4919437041088959,3.8834345241818804
353,-0.8909005619542443,0.7405280266780919,-1.7695778796895472,-1.6314285886323363
354,1.9216125430664062,1.769860024529366,-0.5389170525727133,1.15175251853704
355,-3.438198860584202,-0.3612128763298956,-2.5352638393619418,-2.076985984254306
356,0.7407551249388271,1.2841251589003526,-0.6962397808018084,-0.5433700339615255
357,-1.0733522942127185,0.5898835916391977,-1.2531217583684215,-1.663235885851916
358,1.1611051131917511,-0.3475802949063487,0.47952772039832814,2.5086854080981
359,0.6610284586163228,0.7377883756077687,-0.34121835230452746,0.923240083008554
360,-0.34932421480789566,-0.5810390623694792,1.7347376972962048,1.2317148475615836
361,-1.0487377018149564,-0.1550261037159587,-1.1072484705880745,-0.8937115980989977
